type,name,timestamp,operation_id,runtime,trigger,duration,iteration_id
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.713,a357a8de6f2f1c40aec6ade9c39dc789,,storage,93,211
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.713,a357a8de6f2f1c40aec6ade9c39dc789,,storage,94,211
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.729,a357a8de6f2f1c40aec6ade9c39dc789,,storage,110,211
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.729,a357a8de6f2f1c40aec6ade9c39dc789,,storage,111,211
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.729,a357a8de6f2f1c40aec6ade9c39dc789,,storage,110,211
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.744,8bb1818ce783d541bbe3d024e0afafc9,,storage,88,212
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.744,8bb1818ce783d541bbe3d024e0afafc9,,storage,89,212
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.760,8bb1818ce783d541bbe3d024e0afafc9,,storage,110,212
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.760,8bb1818ce783d541bbe3d024e0afafc9,,storage,109,212
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.760,8bb1818ce783d541bbe3d024e0afafc9,,storage,108,212
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.775,ea85be2ddbac424095ff8dc0e7d6b60f,,storage,225,210
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.775,ea85be2ddbac424095ff8dc0e7d6b60f,,storage,225,210
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.791,ea85be2ddbac424095ff8dc0e7d6b60f,,storage,244,210
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.791,ea85be2ddbac424095ff8dc0e7d6b60f,,storage,234,210
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.791,ea85be2ddbac424095ff8dc0e7d6b60f,,storage,243,210
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.869,bc27da420875114085dc625f94cdac74,,storage,68,214
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.869,d5a995a49552e0449fbec49fb71d4405,,storage,88,213
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.869,bc27da420875114085dc625f94cdac74,,storage,67,214
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.869,d5a995a49552e0449fbec49fb71d4405,,storage,89,213
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.885,d5a995a49552e0449fbec49fb71d4405,,storage,108,213
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.885,d5a995a49552e0449fbec49fb71d4405,,storage,101,213
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.885,bc27da420875114085dc625f94cdac74,,storage,78,214
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.885,bc27da420875114085dc625f94cdac74,,storage,82,214
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.885,bc27da420875114085dc625f94cdac74,,storage,81,214
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.885,d5a995a49552e0449fbec49fb71d4405,,storage,110,213
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:11.916,7272c33335e6de46838e970707ddeffb,,storage,62,215
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:11.916,7272c33335e6de46838e970707ddeffb,,storage,63,215
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:11.916,7272c33335e6de46838e970707ddeffb,,storage,62,215
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:11.916,7272c33335e6de46838e970707ddeffb,,storage,75,215
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:11.916,7272c33335e6de46838e970707ddeffb,,storage,75,215
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.010,4177e77eb080ec4c9636be416ab10b31,,storage,74,217
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.010,4177e77eb080ec4c9636be416ab10b31,,storage,75,217
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.010,00fbf420f133114caee41848ecc0b58b,,storage,82,216
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.010,00fbf420f133114caee41848ecc0b58b,,storage,81,216
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.025,00fbf420f133114caee41848ecc0b58b,,storage,94,216
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.025,4177e77eb080ec4c9636be416ab10b31,,storage,95,217
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.025,4177e77eb080ec4c9636be416ab10b31,,storage,93,217
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.025,4177e77eb080ec4c9636be416ab10b31,,storage,94,217
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.025,00fbf420f133114caee41848ecc0b58b,,storage,93,216
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.025,00fbf420f133114caee41848ecc0b58b,,storage,95,216
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.057,ef31baa96c89044e8fcc50509297778d,,storage,50,218
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.057,ef31baa96c89044e8fcc50509297778d,,storage,50,218
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.072,ef31baa96c89044e8fcc50509297778d,,storage,70,218
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.072,ef31baa96c89044e8fcc50509297778d,,storage,71,218
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.088,ef31baa96c89044e8fcc50509297778d,,storage,62,218
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.182,a9809241c5877f44b6cfea97237e1e12,,storage,88,220
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.182,a9809241c5877f44b6cfea97237e1e12,,storage,88,220
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.182,ddfcad13b561294e9edbb26930f18490,,storage,52,221
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.182,ddfcad13b561294e9edbb26930f18490,,storage,51,221
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.197,a9809241c5877f44b6cfea97237e1e12,,storage,103,220
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.197,a9809241c5877f44b6cfea97237e1e12,,storage,102,220
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.197,ddfcad13b561294e9edbb26930f18490,,storage,62,221
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.197,ddfcad13b561294e9edbb26930f18490,,storage,76,221
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.197,ddfcad13b561294e9edbb26930f18490,,storage,67,221
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.197,2568493d5cb2134580caa9e91237dbe0,,storage,115,219
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.197,2568493d5cb2134580caa9e91237dbe0,,storage,115,219
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.197,a9809241c5877f44b6cfea97237e1e12,,storage,109,220
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.213,2568493d5cb2134580caa9e91237dbe0,,storage,127,219
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.213,2568493d5cb2134580caa9e91237dbe0,,storage,125,219
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.213,2568493d5cb2134580caa9e91237dbe0,,storage,128,219
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.307,086bbd4ace8d2f448581e0b5e52b0d1a,,storage,48,224
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.307,086bbd4ace8d2f448581e0b5e52b0d1a,,storage,47,224
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.322,086bbd4ace8d2f448581e0b5e52b0d1a,,storage,62,224
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.322,086bbd4ace8d2f448581e0b5e52b0d1a,,storage,64,224
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.322,086bbd4ace8d2f448581e0b5e52b0d1a,,storage,62,224
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.353,edb72dc81004e3449520938490ef02c7,,storage,114,222
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.353,edb72dc81004e3449520938490ef02c7,,storage,101,222
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.353,edb72dc81004e3449520938490ef02c7,,storage,101,222
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.369,edb72dc81004e3449520938490ef02c7,,storage,125,222
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.369,edb72dc81004e3449520938490ef02c7,,storage,115,222
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.447,d6eb17c61dbfc64db27c6c97ebb6fdd4,,storage,81,225
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.447,33e017aeed6e594d8baae13bca241368,,storage,195,223
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.447,33e017aeed6e594d8baae13bca241368,,storage,195,223
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.447,d6eb17c61dbfc64db27c6c97ebb6fdd4,,storage,81,225
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.481,d6eb17c61dbfc64db27c6c97ebb6fdd4,,storage,110,225
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.481,d6eb17c61dbfc64db27c6c97ebb6fdd4,,storage,112,225
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.481,d6eb17c61dbfc64db27c6c97ebb6fdd4,,storage,111,225
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.481,33e017aeed6e594d8baae13bca241368,,storage,223,223
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.481,33e017aeed6e594d8baae13bca241368,,storage,224,223
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.481,33e017aeed6e594d8baae13bca241368,,storage,237,223
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.494,4f62d263e9657c4f9b39028ca03dbcdf,,storage,76,226
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.494,4f62d263e9657c4f9b39028ca03dbcdf,,storage,76,226
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.510,4f62d263e9657c4f9b39028ca03dbcdf,,storage,92,226
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.510,4f62d263e9657c4f9b39028ca03dbcdf,,storage,94,226
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.510,4f62d263e9657c4f9b39028ca03dbcdf,,storage,94,226
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.588,465ad61ca5d9fe4eaa5efd35527dbda1,,storage,62,227
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.588,465ad61ca5d9fe4eaa5efd35527dbda1,,storage,62,227
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.604,37c23b697e7a3d43a005a54717bd6ab4,,storage,83,228
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.604,37c23b697e7a3d43a005a54717bd6ab4,,storage,70,228
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.604,37c23b697e7a3d43a005a54717bd6ab4,,storage,82,228
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.604,465ad61ca5d9fe4eaa5efd35527dbda1,,storage,75,227
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.604,465ad61ca5d9fe4eaa5efd35527dbda1,,storage,76,227
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.604,37c23b697e7a3d43a005a54717bd6ab4,,storage,79,228
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.604,465ad61ca5d9fe4eaa5efd35527dbda1,,storage,79,227
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.604,37c23b697e7a3d43a005a54717bd6ab4,,storage,70,228
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.650,44c4aa228ca443409d714b55b60b50da,,storage,84,229
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.650,44c4aa228ca443409d714b55b60b50da,,storage,85,229
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.650,44c4aa228ca443409d714b55b60b50da,,storage,99,229
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.666,44c4aa228ca443409d714b55b60b50da,,storage,101,229
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.666,44c4aa228ca443409d714b55b60b50da,,storage,109,229
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.713,fb73a7de99581e47bf48bf515ece29d3,,storage,59,230
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.713,fb73a7de99581e47bf48bf515ece29d3,,storage,59,230
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.729,fb73a7de99581e47bf48bf515ece29d3,,storage,71,230
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.729,fb73a7de99581e47bf48bf515ece29d3,,storage,72,230
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.729,fb73a7de99581e47bf48bf515ece29d3,,storage,79,230
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.760,fe6f4d0c47556e45ad7b48a4a0a524ad,,storage,57,232
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.760,ac45342158b8054c9f44559e24289b8c,,storage,97,231
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.760,ac45342158b8054c9f44559e24289b8c,,storage,96,231
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.760,fe6f4d0c47556e45ad7b48a4a0a524ad,,storage,44,232
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.760,fe6f4d0c47556e45ad7b48a4a0a524ad,,storage,44,232
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.775,fe6f4d0c47556e45ad7b48a4a0a524ad,,storage,62,232
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.775,fe6f4d0c47556e45ad7b48a4a0a524ad,,storage,58,232
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.775,ac45342158b8054c9f44559e24289b8c,,storage,115,231
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.775,ac45342158b8054c9f44559e24289b8c,,storage,109,231
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.775,ac45342158b8054c9f44559e24289b8c,,storage,114,231
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.853,61af84250692b64f840da2daae3c3e8f,,storage,83,233
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.853,61af84250692b64f840da2daae3c3e8f,,storage,83,233
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.869,61af84250692b64f840da2daae3c3e8f,,storage,94,233
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.869,61af84250692b64f840da2daae3c3e8f,,storage,96,233
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.869,61af84250692b64f840da2daae3c3e8f,,storage,95,233
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.885,09b88456f3bf8547a5d393f70e3105ca,,storage,66,234
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.885,09b88456f3bf8547a5d393f70e3105ca,,storage,66,234
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.902,e3c009e84ecee045a928e6ae446a84e1,,storage,80,235
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.902,09b88456f3bf8547a5d393f70e3105ca,,storage,95,234
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.902,09b88456f3bf8547a5d393f70e3105ca,,storage,89,234
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.902,09b88456f3bf8547a5d393f70e3105ca,,storage,88,234
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.902,e3c009e84ecee045a928e6ae446a84e1,,storage,79,235
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.916,e3c009e84ecee045a928e6ae446a84e1,,storage,93,235
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.916,e3c009e84ecee045a928e6ae446a84e1,,storage,92,235
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.916,e3c009e84ecee045a928e6ae446a84e1,,storage,94,235
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:12.963,0641e2a858072c49a67dac9ef94a0560,,storage,52,236
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:12.978,0641e2a858072c49a67dac9ef94a0560,,storage,53,236
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:12.978,0641e2a858072c49a67dac9ef94a0560,,storage,65,236
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:12.978,0641e2a858072c49a67dac9ef94a0560,,storage,62,236
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:12.978,0641e2a858072c49a67dac9ef94a0560,,storage,66,236
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.041,38c7306097d9ee4b9948ed8d0fc2525d,,storage,79,238
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.041,38c7306097d9ee4b9948ed8d0fc2525d,,storage,78,238
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.057,38c7306097d9ee4b9948ed8d0fc2525d,,storage,93,238
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.057,38c7306097d9ee4b9948ed8d0fc2525d,,storage,94,238
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.057,38c7306097d9ee4b9948ed8d0fc2525d,,storage,91,238
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.072,928ec4871d0ef94e8bbe8ba4065ef699,,storage,112,237
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.072,928ec4871d0ef94e8bbe8ba4065ef699,,storage,112,237
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.088,928ec4871d0ef94e8bbe8ba4065ef699,,storage,141,237
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.088,928ec4871d0ef94e8bbe8ba4065ef699,,storage,128,237
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.088,928ec4871d0ef94e8bbe8ba4065ef699,,storage,130,237
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.119,51b03faabb9f744a95b48616c8d045c9,,storage,84,239
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.119,51b03faabb9f744a95b48616c8d045c9,,storage,83,239
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.135,51b03faabb9f744a95b48616c8d045c9,,storage,110,239
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.135,51b03faabb9f744a95b48616c8d045c9,,storage,97,239
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.135,51b03faabb9f744a95b48616c8d045c9,,storage,98,239
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.197,f649147380b399418a06fb2ea29a6bc7,,storage,89,240
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.197,f649147380b399418a06fb2ea29a6bc7,,storage,89,240
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.213,f649147380b399418a06fb2ea29a6bc7,,storage,109,240
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.213,f649147380b399418a06fb2ea29a6bc7,,storage,102,240
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.213,f649147380b399418a06fb2ea29a6bc7,,storage,103,240
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.260,3192d42543e919479154375daf71e62d,,storage,123,241
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.260,3192d42543e919479154375daf71e62d,,storage,110,241
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.260,3192d42543e919479154375daf71e62d,,storage,110,241
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.260,3192d42543e919479154375daf71e62d,,storage,125,241
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.260,3192d42543e919479154375daf71e62d,,storage,124,241
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.322,5f19ca821617d54ca055603e4457d72f,,storage,58,243
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.322,5f19ca821617d54ca055603e4457d72f,,storage,57,243
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.338,5f19ca821617d54ca055603e4457d72f,,storage,73,243
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.338,5f19ca821617d54ca055603e4457d72f,,storage,78,243
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.338,5f19ca821617d54ca055603e4457d72f,,storage,72,243
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.338,ec4f9a74d210864b8e3cc60fe2cd1cce,,storage,151,242
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.338,ec4f9a74d210864b8e3cc60fe2cd1cce,,storage,152,242
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.353,ec4f9a74d210864b8e3cc60fe2cd1cce,,storage,171,242
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.353,ec4f9a74d210864b8e3cc60fe2cd1cce,,storage,166,242
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.353,ec4f9a74d210864b8e3cc60fe2cd1cce,,storage,165,242
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.385,3780a63593689c4fa778470f35052009,,storage,70,244
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.385,3780a63593689c4fa778470f35052009,,storage,69,244
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.400,3780a63593689c4fa778470f35052009,,storage,93,244
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.400,3780a63593689c4fa778470f35052009,,storage,84,244
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.400,3780a63593689c4fa778470f35052009,,storage,83,244
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.525,9f374edeceedd04c980366513bc8fc84,,storage,131,245
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.525,ba9b7594cccf9a44901727e00dc9b803,,storage,117,246
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.525,ba9b7594cccf9a44901727e00dc9b803,,storage,117,246
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.525,9f374edeceedd04c980366513bc8fc84,,storage,131,245
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.541,8fa8a87426223d448d719565c3209612,,storage,84,247
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.541,9f374edeceedd04c980366513bc8fc84,,storage,156,245
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.541,9f374edeceedd04c980366513bc8fc84,,storage,155,245
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.541,8fa8a87426223d448d719565c3209612,,storage,84,247
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.541,9f374edeceedd04c980366513bc8fc84,,storage,156,245
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.557,8fa8a87426223d448d719565c3209612,,storage,99,247
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.557,8fa8a87426223d448d719565c3209612,,storage,94,247
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.557,8fa8a87426223d448d719565c3209612,,storage,98,247
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.557,ba9b7594cccf9a44901727e00dc9b803,,storage,157,246
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.557,ba9b7594cccf9a44901727e00dc9b803,,storage,139,246
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.557,ba9b7594cccf9a44901727e00dc9b803,,storage,138,246
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.713,05f762da244dca49b14c91d8ab598f89,,storage,94,249
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.713,05f762da244dca49b14c91d8ab598f89,,storage,94,249
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.728,9b73cabdbb0aee4093ea590c5dd64d26,,storage,110,250
DEPENDENCY,EnvironmentCredential.getToken,2022-04-21 13:11:13.728,9b73cabdbb0aee4093ea590c5dd64d26,,storage,110,250
DEPENDENCY,Azure blob: accounta4c6a7f/containera2035553,2022-04-21 13:11:13.728,05f762da244dca49b14c91d8ab598f89,,storage,111,249
DEPENDENCY,CompletionTrackStorage,2022-04-21 13:11:13.728,05f762da244dca49b14c91d8ab598f89,,storage,108,249
DEPENDENCY,Azure.Storage.Blob.BlockBlobClient-upload,2022-04-21 13:11:13.728,05f762da244dca49b14c91d8ab598f89,,storage,112,249
DEPENDENCY,ClientSecretCredential.getToken,2022-04-21 13:11:13.744,a3401c898e27f9468a61a76cf1c2203a,,storage,144,248
